id	base_movie_id	rank	movie_id	score
115727_15	115727	15	4993	1.0
115727_16	115727	16	113252	1.0
115727_17	115727	17	4979	1.0
115727_18	115727	18	112852	1.0
115727_19	115727	19	112623	1.0
115727_20	115727	20	112556	1.0
115819_01	115819	1	1	1.0
115819_02	115819	2	2018	1.0
115819_03	115819	3	2011	1.0
115819_04	115819	4	45186	1.0
115819_05	115819	5	45183	1.0
115819_06	115819	6	2006	1.0
115819_07	115819	7	2004	1.0
115819_08	115819	8	2003	1.0
115819_09	115819	9	2001	1.0
115819_10	115819	10	2000	1.0
115819_11	115819	11	1997	1.0
115819_12	115819	12	44974	1.0
115819_13	115819	13	5508	1.0
115819_14	115819	14	114627	1.0
115819_15	115819	15	1982	1.0
115819_16	115819	16	44761	1.0
115819_17	115819	17	115149	1.0
115819_18	115819	18	1968	1.0
115819_19	115819	19	1967	1.0
115819_20	115819	20	5541	1.0
115828_01	115828	1	1	1.0
115828_02	115828	2	112183	1.0
115828_03	115828	3	5809	1.0
115828_04	115828	4	2194	1.0
115828_05	115828	5	2193	1.0
115828_06	115828	6	5810	1.0
115828_07	115828	7	5812	1.0
115828_08	115828	8	5817	1.0
115828_09	115828	9	50442	1.0
115828_10	115828	10	112552	1.0
115828_11	115828	11	2182	1.0
115828_12	115828	12	112556	1.0
115828_13	115828	13	112623	1.0
115828_14	115828	14	5829	1.0
115828_15	115828	15	2174	1.0
115828_16	115828	16	112852	1.0
115828_17	115828	17	50068	1.0
115828_18	115828	18	112940	1.0
115828_19	115828	19	2161	1.0
115828_20	115828	20	49910	1.0
115877_01	115877	1	74727	1.0
115877_02	115877	2	1882	1.0
115877_03	115877	3	1876	1.0
115877_04	115877	4	109633	1.0
115877_05	115877	5	8511	1.0
115877_06	115877	6	5128	1.0
115877_07	115877	7	109723	1.0
115877_08	115877	8	5134	1.0
115877_09	115877	9	585	1.0
115877_10	115877	10	8526	1.0
115877_11	115877	11	587	1.0
115877_12	115877	12	8528	1.0
115877_13	115877	13	1848	1.0
115877_14	115877	14	592	1.0
115877_15	115877	15	110130	1.0
115877_16	115877	16	33660	1.0
115877_17	115877	17	33644	1.0
115877_18	115877	18	1833	1.0
115877_19	115877	19	597	1.0
115877_20	115877	20	1831	1.0
115969_01	115969	1	1	1.0
115969_02	115969	2	96079	1.0
115969_03	115969	3	96829	1.0
115969_04	115969	4	2355	1.0
115969_05	115969	5	97304	1.0
115969_06	115969	6	97752	1.0
115969_07	115969	7	97921	1.0
115969_08	115969	8	97923	1.0
115969_09	115969	9	97938	1.0
115969_10	115969	10	2288	1.0
115969_11	115969	11	93840	1.0
115969_12	115969	12	99114	1.0
115969_13	115969	13	103249	1.0
115969_14	115969	14	103253	1.0
115969_15	115969	15	104841	1.0
115969_16	115969	16	2019	1.0
115969_17	115969	17	1997	1.0
115969_18	115969	18	1994	1.0
115969_19	115969	19	105844	1.0
115969_20	115969	20	106072	1.0
116044_01	116044	1	3253	1.0
116044_02	116044	2	6559	1.0
116044_03	116044	3	5556	1.0
116044_04	116044	4	32515	1.0
116044_05	116044	5	5553	1.0
116044_06	116044	6	6565	1.0
116044_07	116044	7	3248	1.0
116044_08	116044	8	5548	1.0
116044_09	116044	9	32442	1.0
116044_10	116044	10	6558	1.0
116044_11	116044	11	32440	1.0
116044_12	116044	12	1271	1.0
116044_13	116044	13	88697	1.0
116044_14	116044	14	1268	1.0
116044_15	116044	15	53450	1.0
116044_16	116044	16	32300	1.0
116044_17	116044	17	3254	1.0
116044_18	116044	18	6581	1.0
116044_19	116044	19	137218	1.0
116044_20	116044	20	3250	1.0
116138_01	116138	1	1	1.0
116138_02	116138	2	3968	1.0
116138_03	116138	3	3967	1.0
116138_04	116138	4	56587	1.0
116138_05	116138	5	91323	1.0
116138_06	116138	6	3955	1.0
116138_07	116138	7	6059	1.0
116138_08	116138	8	56775	1.0
116138_09	116138	9	8972	1.0
116138_10	116138	10	8969	1.0
116138_11	116138	11	56801	1.0
116138_12	116138	12	91094	1.0
116138_13	116138	13	8966	1.0
116138_14	116138	14	8961	1.0
116138_15	116138	15	90888	1.0
116138_16	116138	16	8950	1.0
116138_17	116138	17	56941	1.0
116138_18	116138	18	8917	1.0
116138_19	116138	19	8807	1.0
116138_20	116138	20	8810	1.0
116169_01	116169	1	3253	1.0
116169_02	116169	2	6559	1.0
116169_03	116169	3	5556	1.0
116169_04	116169	4	32515	1.0
116169_05	116169	5	5553	1.0
116169_06	116169	6	6565	1.0
116169_07	116169	7	3248	1.0
116169_08	116169	8	5548	1.0
116169_09	116169	9	32442	1.0
116169_10	116169	10	6558	1.0
116169_11	116169	11	32440	1.0
116169_12	116169	12	1271	1.0
116169_13	116169	13	88697	1.0
116169_14	116169	14	1268	1.0
116169_15	116169	15	53450	1.0
116169_16	116169	16	32300	1.0
116169_17	116169	17	3254	1.0
116169_18	116169	18	6581	1.0
116169_19	116169	19	137218	1.0
116169_20	116169	20	3250	1.0
116207_01	116207	1	108729	1.0
116207_02	116207	2	1200	1.0
116207_03	116207	3	131714	1.0
116207_04	116207	4	88405	1.0
116207_05	116207	5	131480	1.0
116207_06	116207	6	26700	1.0
116207_07	116207	7	88744	1.0
116207_08	116207	8	131013	1.0
116207_09	116207	9	5700	1.0
116207_10	116207	10	88785	1.0
116207_11	116207	11	2628	1.0
116207_12	116207	12	88812	1.0
116207_13	116207	13	2617	1.0
116207_14	116207	14	2616	1.0
116207_15	116207	15	130450	1.0
116207_16	116207	16	5673	1.0
116207_17	116207	17	130083	1.0
116207_18	116207	18	89087	1.0
116207_19	116207	19	5621	1.0
116207_20	116207	20	128592	1.0
116411_01	116411	1	5014	1.0
116411_02	116411	2	127052	1.0
116411_03	116411	3	84844	1.0
116411_04	116411	4	62849	1.0
116411_05	116411	5	126430	1.0
116411_06	116411	6	163072	1.0
116411_07	116411	7	163112	1.0
116411_08	116411	8	163134	1.0
116411_09	116411	9	26184	1.0
116411_10	116411	10	163645	1.0
116411_11	116411	11	127098	1.0
116411_12	116411	12	126090	1.0
116411_13	116411	13	84156	1.0
116411_14	116411	14	84152	1.0
116411_15	116411	15	102407	1.0
116411_16	116411	16	83803	1.0
116411_17	116411	17	102666	1.0
116411_18	116411	18	8025	1.0
116411_19	116411	19	8014	1.0
116411_20	116411	20	3687	1.0
116413_01	116413	1	1	1.0
116413_02	116413	2	103141	1.0
116413_03	116413	3	103235	1.0
116413_04	116413	4	103335	1.0
116413_05	116413	5	103341	1.0
116413_06	116413	6	40278	1.0
116413_07	116413	7	2060	1.0
116413_08	116413	8	5293	1.0
116413_09	116413	9	103819	1.0
116413_10	116413	10	2054	1.0
116413_11	116413	11	2051	1.0
116413_12	116413	12	2050	1.0
116413_13	116413	13	2046	1.0
116413_14	116413	14	39444	1.0
116413_15	116413	15	5299	1.0
116413_16	116413	16	2041	1.0
116413_17	116413	17	2040	1.0
116413_18	116413	18	2038	1.0
116413_19	116413	19	104078	1.0
116413_20	116413	20	5303	1.0
116419_01	116419	1	108729	1.0
116419_02	116419	2	1200	1.0
116419_03	116419	3	131714	1.0
116419_04	116419	4	88405	1.0
116419_05	116419	5	131480	1.0
116419_06	116419	6	26700	1.0
116419_07	116419	7	88744	1.0
116419_08	116419	8	131013	1.0
116419_09	116419	9	5700	1.0
116419_10	116419	10	88785	1.0
116419_11	116419	11	2628	1.0
116419_12	116419	12	88812	1.0
116419_13	116419	13	2617	1.0
116419_14	116419	14	2616	1.0
116419_15	116419	15	130450	1.0
116419_16	116419	16	5673	1.0
116419_17	116419	17	130083	1.0
116419_18	116419	18	89087	1.0
116419_19	116419	19	5621	1.0
116419_20	116419	20	128592	1.0
116505_01	116505	1	4878	1.0
116505_02	116505	2	6440	1.0
116505_03	116505	3	102123	1.0
116505_04	116505	4	31696	1.0
116505_05	116505	5	102125	1.0
116505_06	116505	6	158842	1.0
116505_07	116505	7	1377	1.0
116505_08	116505	8	86548	1.0
116505_09	116505	9	60766	1.0
116505_10	116505	10	3826	1.0
116505_11	116505	11	5378	1.0
116505_12	116505	12	8529	1.0
116505_13	116505	13	1380	1.0
116505_14	116505	14	47999	1.0
116505_15	116505	15	500	1.0
116505_16	116505	16	48082	1.0
116505_17	116505	17	60885	1.0
116505_18	116505	18	6502	1.0
116505_19	116505	19	2858	1.0
116505_20	116505	20	102407	1.0
116529_01	116529	1	39715	1.0
116529_02	116529	2	63113	1.0
116529_03	116529	3	103384	1.0
116529_04	116529	4	2858	1.0
116529_05	116529	5	85261	1.0
116529_06	116529	6	128542	1.0
116529_07	116529	7	64167	1.0
116529_08	116529	8	95167	1.0
116529_09	116529	9	5378	1.0
116529_10	116529	10	104243	1.0
116529_11	116529	11	5349	1.0
116529_12	116529	12	83613	1.0
116529_13	116529	13	83480	1.0
116529_14	116529	14	316	1.0
116529_15	116529	15	3633	1.0
116529_16	116529	16	344	1.0
116529_17	116529	17	103253	1.0
116529_18	116529	18	48385	1.0
116529_19	116529	19	2080	1.0
116529_20	116529	20	102125	1.0
116668_01	116668	1	89837	1.0
116668_02	116668	2	140174	1.0
116668_03	116668	3	5772	1.0
116668_04	116668	4	139644	1.0
116668_05	116668	5	52328	1.0
116668_06	116668	6	139385	1.0
116668_07	116668	7	90522	1.0
116668_08	116668	8	52281	1.0
116668_09	116668	9	52241	1.0
116668_10	116668	10	138632	1.0
116668_11	116668	11	137857	1.0
116668_12	116668	12	52952	1.0
116668_13	116668	13	51709	1.0
116668_14	116668	14	26159	1.0
116668_15	116668	15	26169	1.0
116668_16	116668	16	5679	1.0
116668_17	116668	17	51540	1.0
116668_18	116668	18	1047	1.0
116668_19	116668	19	5673	1.0
116668_20	116668	20	91233	1.0
116718_01	116718	1	109374	1.0
116718_02	116718	2	126088	1.0
116718_03	116718	3	159069	1.0
116718_04	116718	4	125974	1.0
116718_05	116718	5	85881	1.0
116718_06	116718	6	125970	1.0
116718_07	116718	7	6550	1.0
116718_08	116718	8	85780	1.0
116718_09	116718	9	5529	1.0
116718_10	116718	10	124404	1.0
116718_11	116718	11	124273	1.0
116718_12	116718	12	61024	1.0
116718_13	116718	13	99853	1.0
116718_14	116718	14	85295	1.0
116718_15	116718	15	48649	1.0
116718_16	116718	16	6586	1.0
116718_17	116718	17	84944	1.0
116718_18	116718	18	6604	1.0
116718_19	116718	19	5480	1.0
116718_20	116718	20	122092	1.0
116724_01	116724	1	1	1.0
116724_02	116724	2	98491	1.0
116724_03	116724	3	2324	1.0
116724_04	116724	4	2329	1.0
116724_05	116724	5	97913	1.0
116724_06	116724	6	97836	1.0
116724_07	116724	7	97752	1.0
116724_08	116724	8	97225	1.0
116724_09	116724	9	96737	1.0
116724_10	116724	10	96588	1.0
116724_11	116724	11	2394	1.0
116724_12	116724	12	95875	1.0
116724_13	116724	13	95720	1.0
116724_14	116724	14	95309	1.0
116724_15	116724	15	94015	1.0
116724_16	116724	16	93838	1.0
116724_17	116724	17	2294	1.0
116724_18	116724	18	93766	1.0
116724_19	116724	19	2291	1.0
116724_20	116724	20	99112	1.0
116738_01	116738	1	109374	1.0
116738_02	116738	2	126088	1.0
116738_03	116738	3	159069	1.0
116738_04	116738	4	125974	1.0
116738_05	116738	5	85881	1.0
116738_06	116738	6	125970	1.0
116738_07	116738	7	6550	1.0
116738_08	116738	8	85780	1.0
116738_09	116738	9	5529	1.0
116738_10	116738	10	124404	1.0
116738_11	116738	11	124273	1.0
116738_12	116738	12	61024	1.0
116738_13	116738	13	99853	1.0
116738_14	116738	14	85295	1.0
116738_15	116738	15	48649	1.0
116738_16	116738	16	6586	1.0
116738_17	116738	17	84944	1.0
116738_18	116738	18	6604	1.0
116738_19	116738	19	5480	1.0
116738_20	116738	20	122092	1.0
116797_01	116797	1	4546	1.0000000000000002
116797_02	116797	2	3735	1.0000000000000002
116797_03	116797	3	1172	1.0000000000000002
116797_04	116797	4	101962	1.0000000000000002
116797_05	116797	5	66511	1.0000000000000002
116797_06	116797	6	2579	1.0000000000000002
116797_07	116797	7	8914	1.0000000000000002
116797_08	116797	8	905	1.0000000000000002
116797_09	116797	9	71033	1.0000000000000002
116797_10	116797	10	5291	1.0000000000000002
116797_11	116797	11	918	1.0000000000000002
116797_12	116797	12	1343	1.0000000000000002
116797_13	116797	13	8587	1.0
116797_14	116797	14	8600	1.0
116797_15	116797	15	8604	1.0
116797_16	116797	16	8623	1.0
116797_17	116797	17	8718	1.0
116797_18	116797	18	1484	1.0
116797_19	116797	19	8695	1.0
116797_20	116797	20	8808	1.0
116799_01	116799	1	92008	1.0000000000000002
116799_02	116799	2	27801	1.0000000000000002
116799_03	116799	3	7235	1.0000000000000002
116799_04	116799	4	26585	1.0000000000000002
116799_05	116799	5	36850	1.0000000000000002
116799_06	116799	6	139644	1.0000000000000002
116799_07	116799	7	6659	1.0000000000000002
116799_08	116799	8	8169	1.0000000000000002
116799_09	116799	9	53022	1.0000000000000002
116799_10	116799	10	3896	1.0000000000000002
116799_11	116799	11	71304	1.0000000000000002
116799_12	116799	12	122926	1.0
116799_13	116799	13	71264	1.0
116799_14	116799	14	71282	1.0
116799_15	116799	15	71579	1.0
116799_16	116799	16	3479	1.0
116799_17	116799	17	122890	1.0
116799_18	116799	18	122902	1.0
116799_19	116799	19	71453	1.0
116799_20	116799	20	122932	1.0
116817_01	116817	1	109374	1.0
116817_02	116817	2	126088	1.0
116817_03	116817	3	159069	1.0
116817_04	116817	4	125974	1.0
116817_05	116817	5	85881	1.0
116817_06	116817	6	125970	1.0
116817_07	116817	7	6550	1.0
116817_08	116817	8	85780	1.0
116817_09	116817	9	5529	1.0
116817_10	116817	10	124404	1.0
116817_11	116817	11	124273	1.0
116817_12	116817	12	61024	1.0
116817_13	116817	13	99853	1.0
116817_14	116817	14	85295	1.0
116817_15	116817	15	48649	1.0
116817_16	116817	16	6586	1.0
116817_17	116817	17	84944	1.0
116817_18	116817	18	6604	1.0
116817_19	116817	19	5480	1.0
116817_20	116817	20	122092	1.0
116823_01	116823	1	70	1.0000000000000002
116823_02	116823	2	122898	1.0000000000000002
116823_03	116823	3	39381	1.0000000000000002
116823_04	116823	4	103688	1.0000000000000002
116823_05	116823	5	161131	1.0000000000000002
116823_06	116823	6	932	1.0000000000000002
116823_07	116823	7	99728	1.0000000000000002
116823_08	116823	8	26614	1.0000000000000002
116823_09	116823	9	68848	1.0000000000000002
116823_10	116823	10	152077	1.0000000000000002
116823_11	116823	11	3298	1.0000000000000002
116823_12	116823	12	80586	1.0
116823_13	116823	13	8264	1.0
116823_14	116823	14	80834	1.0
116823_15	116823	15	41724	1.0
116823_16	116823	16	142997	1.0
116823_17	116823	17	41712	1.0
116823_18	116823	18	4487	1.0
116823_19	116823	19	142598	1.0
116823_20	116823	20	98122	1.0
116849_01	116849	1	108729	1.0
116849_02	116849	2	1200	1.0
116849_03	116849	3	131714	1.0
116849_04	116849	4	88405	1.0
116849_05	116849	5	131480	1.0
116849_06	116849	6	26700	1.0
116849_07	116849	7	88744	1.0
116849_08	116849	8	131013	1.0
116849_09	116849	9	5700	1.0
116849_10	116849	10	88785	1.0
116849_11	116849	11	2628	1.0
116849_12	116849	12	88812	1.0
116849_13	116849	13	2617	1.0
116849_14	116849	14	2616	1.0
116849_15	116849	15	130450	1.0
116849_16	116849	16	5673	1.0
116849_17	116849	17	130083	1.0
116849_18	116849	18	89087	1.0
116849_19	116849	19	5621	1.0
116849_20	116849	20	128592	1.0
116887_01	116887	1	7155	1.0
116887_02	116887	2	47810	1.0
116887_03	116887	3	88405	1.0
116887_04	116887	4	26870	1.0
116887_05	116887	5	128592	1.0
116887_06	116887	6	2671	1.0
116887_07	116887	7	5673	1.0
116887_08	116887	8	88744	1.0
116887_09	116887	9	47952	1.0
116887_10	116887	10	4444	1.0
116887_11	116887	11	129250	1.0
116887_12	116887	12	5700	1.0
116887_13	116887	13	129333	1.0
116887_14	116887	14	87529	1.0
116887_15	116887	15	129428	1.0
116887_16	116887	16	87785	1.0
116887_17	116887	17	4471	1.0
116887_18	116887	18	88785	1.0
116887_19	116887	19	127319	1.0
116887_20	116887	20	126482	1.0
116897_01	116897	1	1	1.0
116897_02	116897	2	130520	1.0
116897_03	116897	3	8748	1.0
116897_04	116897	4	1147	1.0
116897_05	116897	5	1148	1.0
116897_06	116897	6	77800	1.0
116897_07	116897	7	129514	1.0
116897_08	116897	8	48001	1.0
116897_09	116897	9	47997	1.0
116897_10	116897	10	128991	1.0
116897_11	116897	11	128902	1.0
116897_12	116897	12	128900	1.0
116897_13	116897	13	8814	1.0
116897_14	116897	14	128620	1.0
116897_15	116897	15	77191	1.0
116897_16	116897	16	1194	1.0
116897_17	116897	17	128512	1.0
116897_18	116897	18	5690	1.0
116897_19	116897	19	47491	1.0
116897_20	116897	20	127298	1.0
116941_01	116941	1	3253	1.0
116941_02	116941	2	6559	1.0
116941_03	116941	3	5556	1.0
116941_04	116941	4	32515	1.0
116941_05	116941	5	5553	1.0
116941_06	116941	6	6565	1.0
116941_07	116941	7	3248	1.0
116941_08	116941	8	5548	1.0
116941_09	116941	9	32442	1.0
116941_10	116941	10	6558	1.0
116941_11	116941	11	32440	1.0
116941_12	116941	12	1271	1.0
116941_13	116941	13	88697	1.0
116941_14	116941	14	1268	1.0
116941_15	116941	15	53450	1.0
116941_16	116941	16	32300	1.0
116941_17	116941	17	3254	1.0
116941_18	116941	18	6581	1.0
116941_19	116941	19	137218	1.0
116941_20	116941	20	3250	1.0
116963_01	116963	1	3253	1.0
116963_02	116963	2	6559	1.0
116963_03	116963	3	5556	1.0
116963_04	116963	4	32515	1.0
116963_05	116963	5	5553	1.0
116963_06	116963	6	6565	1.0
116963_07	116963	7	3248	1.0
116963_08	116963	8	5548	1.0
116963_09	116963	9	32442	1.0
116963_10	116963	10	6558	1.0
116963_11	116963	11	32440	1.0
116963_12	116963	12	1271	1.0
116963_13	116963	13	88697	1.0
116963_14	116963	14	1268	1.0
116963_15	116963	15	53450	1.0
116963_16	116963	16	32300	1.0
116963_17	116963	17	3254	1.0
116963_18	116963	18	6581	1.0
116963_19	116963	19	137218	1.0
116963_20	116963	20	3250	1.0
116977_01	116977	1	4228	1.0000000000000002
116977_02	116977	2	102165	1.0
116977_03	116977	3	34319	1.0
116977_04	116977	4	3005	1.0
116977_05	116977	5	128592	1.0
116977_06	116977	6	84615	1.0
116977_07	116977	7	44555	1.0
116977_08	116977	8	8880	1.0
116977_09	116977	9	4291	1.0
116977_10	116977	10	128838	1.0
116977_11	116977	11	71530	1.0
116977_12	116977	12	8861	1.0
116977_13	116977	13	8860	1.0
116977_14	116977	14	4990	1.0
116977_15	116977	15	128975	1.0
116977_16	116977	16	8840	1.0
116977_17	116977	17	71823	1.0
116977_18	116977	18	71838	1.0
116977_19	116977	19	5700	1.0
116977_20	116977	20	44397	1.0
116985_01	116985	1	108729	1.0
116985_02	116985	2	1200	1.0
116985_03	116985	3	131714	1.0
116985_04	116985	4	88405	1.0
116985_05	116985	5	131480	1.0
116985_06	116985	6	26700	1.0
116985_07	116985	7	88744	1.0
116985_08	116985	8	131013	1.0
116985_09	116985	9	5700	1.0
116985_10	116985	10	88785	1.0
116985_11	116985	11	2628	1.0
116985_12	116985	12	88812	1.0
116985_13	116985	13	2617	1.0
116985_14	116985	14	2616	1.0
116985_15	116985	15	130450	1.0
116985_16	116985	16	5673	1.0
116985_17	116985	17	130083	1.0
116985_18	116985	18	89087	1.0
116985_19	116985	19	5621	1.0
116985_20	116985	20	128592	1.0
117107_01	117107	1	108729	1.0
117107_02	117107	2	1200	1.0
117107_03	117107	3	131714	1.0
117107_04	117107	4	88405	1.0
117107_05	117107	5	131480	1.0
117107_06	117107	6	26700	1.0
117107_07	117107	7	88744	1.0
117107_08	117107	8	131013	1.0
117107_09	117107	9	5700	1.0
117107_10	117107	10	88785	1.0
117107_11	117107	11	2628	1.0
117107_12	117107	12	88812	1.0
117107_13	117107	13	2617	1.0
117107_14	117107	14	2616	1.0
117107_15	117107	15	130450	1.0
117107_16	117107	16	5673	1.0
117107_17	117107	17	130083	1.0
117107_18	117107	18	89087	1.0
117107_19	117107	19	5621	1.0
117107_20	117107	20	128592	1.0
117109_01	117109	1	5903	1.0
117109_02	117109	2	2292	1.0
117109_03	117109	3	5630	1.0
117109_04	117109	4	106594	1.0
117109_05	117109	5	2281	1.0
117109_06	117109	6	106873	1.0
117109_07	117109	7	2275	1.0
117109_08	117109	8	44864	1.0
117109_09	117109	9	44851	1.0
117109_10	117109	10	44849	1.0
117109_11	117109	11	2269	1.0
117109_12	117109	12	44840	1.0
117109_13	117109	13	44828	1.0
117109_14	117109	14	2265	1.0
117109_15	117109	15	2294	1.0
117109_16	117109	16	44777	1.0
117109_17	117109	17	2261	1.0
117109_18	117109	18	5665	1.0
117109_19	117109	19	5668	1.0
117109_20	117109	20	2253	1.0
117133_01	117133	1	1	1.0
117133_02	117133	2	93363	1.0
117133_03	117133	3	93134	1.0
117133_04	117133	4	4025	1.0
117133_05	117133	5	2571	1.0
117133_06	117133	6	2572	1.0
117133_07	117133	7	59387	1.0
117133_08	117133	8	4016	1.0
117133_09	117133	9	92259	1.0
117133_10	117133	10	3996	1.0
117133_11	117133	11	3994	1.0
117133_12	117133	12	6297	1.0
117133_13	117133	13	60069	1.0
117133_14	117133	14	661	1.0
117133_15	117133	15	8984	1.0
117133_16	117133	16	3967	1.0
117133_17	117133	17	8969	1.0
117133_18	117133	18	2657	1.0
117133_19	117133	19	91542	1.0
117133_20	117133	20	8961	1.0
117176_01	117176	1	106839	1.0000000000000002
117176_02	117176	2	81562	1.0000000000000002
117176_03	117176	3	180	1.0000000000000002
117176_04	117176	4	118985	1.0000000000000002
117176_05	117176	5	1094	1.0000000000000002
117176_06	117176	6	33669	1.0000000000000002
117176_07	117176	7	2770	1.0
117176_08	117176	8	81456	1.0
117176_09	117176	9	2763	1.0
117176_10	117176	10	900	1.0
117176_11	117176	11	81782	1.0
117176_12	117176	12	139747	1.0
117176_13	117176	13	81788	1.0
117176_14	117176	14	81949	1.0
117176_15	117176	15	82152	1.0
117176_16	117176	16	139415	1.0
117176_17	117176	17	82167	1.0
117176_18	117176	18	908	1.0
117176_19	117176	19	82527	1.0
117176_20	117176	20	2731	1.0
117192_01	117192	1	1	1.0
117192_02	117192	2	57528	1.0
117192_03	117192	3	1064	1.0
117192_04	117192	4	1073	1.0
117192_05	117192	5	57368	1.0
117192_06	117192	6	1079	1.0
117192_07	117192	7	1080	1.0
117192_08	117192	8	57274	1.0
117192_09	117192	9	2687	1.0
117192_10	117192	10	27311	1.0
117192_11	117192	11	1097	1.0
117192_12	117192	12	4327	1.0
117192_13	117192	13	56775	1.0
117192_14	117192	14	4343	1.0
117192_15	117192	15	56367	1.0
117192_16	117192	16	2648	1.0
117192_17	117192	17	136020	1.0
117192_18	117192	18	1125	1.0
117192_19	117192	19	1127	1.0
117192_20	117192	20	1129	1.0
117364_01	117364	1	1682	1.0
117364_02	117364	2	117533	1.0
117364_03	117364	3	117531	1.0
117364_04	117364	4	1584	1.0
117364_05	117364	5	33794	1.0
117364_06	117364	6	116897	1.0
117364_07	117364	7	116799	1.0
117364_08	117364	8	5120	1.0
117364_09	117364	9	115569	1.0
117364_10	117364	10	1639	1.0
117364_11	117364	11	1580	1.0
117364_12	117364	12	5110	1.0
117364_13	117364	13	114678	1.0
117364_14	117364	14	1673	1.0
117364_15	117364	15	37741	1.0
