id	user_id	movie_id	rating	rated_at
00000000-0000-0000-0000-000000000608_005901	00000000-0000-0000-0000-000000000608	5901	4.5	2005-05-31 11:18:08+09
00000000-0000-0000-0000-000000000608_005902	00000000-0000-0000-0000-000000000608	5902	4	2005-05-29 12:19:06+09
00000000-0000-0000-0000-000000000608_005903	00000000-0000-0000-0000-000000000608	5903	5	2005-05-27 11:47:33+09
00000000-0000-0000-0000-000000000608_005944	00000000-0000-0000-0000-000000000608	5944	2.5	2005-05-30 10:14:51+09
00000000-0000-0000-0000-000000000608_005945	00000000-0000-0000-0000-000000000608	5945	3	2005-06-02 10:12:14+09
00000000-0000-0000-0000-000000000608_005952	00000000-0000-0000-0000-000000000608	5952	4.5	2005-05-30 08:02:16+09
00000000-0000-0000-0000-000000000608_005954	00000000-0000-0000-0000-000000000608	5954	4	2006-05-17 00:55:46+09
00000000-0000-0000-0000-000000000608_005956	00000000-0000-0000-0000-000000000608	5956	4	2006-05-17 00:54:16+09
00000000-0000-0000-0000-000000000608_005959	00000000-0000-0000-0000-000000000608	5959	4	2005-06-02 10:17:44+09
00000000-0000-0000-0000-000000000608_005989	00000000-0000-0000-0000-000000000608	5989	4	2007-09-11 09:39:38+09
00000000-0000-0000-0000-000000000608_005991	00000000-0000-0000-0000-000000000608	5991	4	2006-05-17 00:53:42+09
00000000-0000-0000-0000-000000000608_006003	00000000-0000-0000-0000-000000000608	6003	4.5	2005-05-30 08:07:36+09
00000000-0000-0000-0000-000000000608_006016	00000000-0000-0000-0000-000000000608	6016	3	2005-05-29 12:18:25+09
00000000-0000-0000-0000-000000000608_006059	00000000-0000-0000-0000-000000000608	6059	4	2007-09-11 09:38:36+09
00000000-0000-0000-0000-000000000608_006104	00000000-0000-0000-0000-000000000608	6104	4	2005-05-30 10:14:47+09
00000000-0000-0000-0000-000000000608_006157	00000000-0000-0000-0000-000000000608	6157	4	2006-05-17 00:53:57+09
00000000-0000-0000-0000-000000000608_006166	00000000-0000-0000-0000-000000000608	6166	1	2005-06-02 10:10:23+09
00000000-0000-0000-0000-000000000608_006187	00000000-0000-0000-0000-000000000608	6187	4	2005-05-31 10:33:37+09
00000000-0000-0000-0000-000000000608_006188	00000000-0000-0000-0000-000000000608	6188	3.5	2005-05-29 12:19:22+09
00000000-0000-0000-0000-000000000608_006193	00000000-0000-0000-0000-000000000608	6193	4.5	2007-09-11 09:38:46+09
00000000-0000-0000-0000-000000000608_006281	00000000-0000-0000-0000-000000000608	6281	4	2006-05-10 06:53:12+09
00000000-0000-0000-0000-000000000608_006287	00000000-0000-0000-0000-000000000608	6287	4	2007-09-11 09:39:48+09
00000000-0000-0000-0000-000000000608_006294	00000000-0000-0000-0000-000000000608	6294	4	2005-05-31 10:46:02+09
00000000-0000-0000-0000-000000000608_006296	00000000-0000-0000-0000-000000000608	6296	2.5	2005-05-31 10:30:42+09
00000000-0000-0000-0000-000000000608_006323	00000000-0000-0000-0000-000000000608	6323	4	2005-05-29 12:22:03+09
00000000-0000-0000-0000-000000000608_006331	00000000-0000-0000-0000-000000000608	6331	2	2005-05-31 10:38:48+09
00000000-0000-0000-0000-000000000608_006333	00000000-0000-0000-0000-000000000608	6333	4	2005-05-27 11:50:39+09
00000000-0000-0000-0000-000000000608_006365	00000000-0000-0000-0000-000000000608	6365	5	2005-05-30 08:09:21+09
00000000-0000-0000-0000-000000000608_006373	00000000-0000-0000-0000-000000000608	6373	4.5	2005-05-30 08:14:23+09
00000000-0000-0000-0000-000000000608_006377	00000000-0000-0000-0000-000000000608	6377	4	2005-05-27 11:51:33+09
00000000-0000-0000-0000-000000000608_006378	00000000-0000-0000-0000-000000000608	6378	4.5	2005-05-27 11:46:21+09
00000000-0000-0000-0000-000000000608_006502	00000000-0000-0000-0000-000000000608	6502	3.5	2005-05-31 07:16:46+09
00000000-0000-0000-0000-000000000608_006503	00000000-0000-0000-0000-000000000608	6503	3.5	2005-05-31 11:33:27+09
00000000-0000-0000-0000-000000000608_006534	00000000-0000-0000-0000-000000000608	6534	2	2005-05-31 11:35:14+09
00000000-0000-0000-0000-000000000608_006537	00000000-0000-0000-0000-000000000608	6537	4	2005-05-31 07:06:12+09
00000000-0000-0000-0000-000000000608_006539	00000000-0000-0000-0000-000000000608	6539	4	2005-05-27 11:56:01+09
00000000-0000-0000-0000-000000000608_006541	00000000-0000-0000-0000-000000000608	6541	4.5	2005-05-30 10:14:32+09
00000000-0000-0000-0000-000000000608_006595	00000000-0000-0000-0000-000000000608	6595	4	2007-09-11 09:38:27+09
00000000-0000-0000-0000-000000000608_006618	00000000-0000-0000-0000-000000000608	6618	4.5	2005-05-31 10:27:32+09
00000000-0000-0000-0000-000000000608_006659	00000000-0000-0000-0000-000000000608	6659	3	2005-05-31 11:28:04+09
00000000-0000-0000-0000-000000000608_006708	00000000-0000-0000-0000-000000000608	6708	4.5	2007-09-11 09:38:55+09
00000000-0000-0000-0000-000000000608_006709	00000000-0000-0000-0000-000000000608	6709	3.5	2005-05-31 11:25:25+09
00000000-0000-0000-0000-000000000608_006710	00000000-0000-0000-0000-000000000608	6710	4	2005-05-27 11:45:18+09
00000000-0000-0000-0000-000000000608_006754	00000000-0000-0000-0000-000000000608	6754	4.5	2007-09-11 09:38:06+09
00000000-0000-0000-0000-000000000608_006764	00000000-0000-0000-0000-000000000608	6764	3.5	2006-05-17 00:55:20+09
00000000-0000-0000-0000-000000000608_006796	00000000-0000-0000-0000-000000000608	6796	3.5	2005-05-31 10:24:09+09
00000000-0000-0000-0000-000000000608_006807	00000000-0000-0000-0000-000000000608	6807	2	2005-05-29 12:18:29+09
00000000-0000-0000-0000-000000000608_006820	00000000-0000-0000-0000-000000000608	6820	3.5	2005-05-31 10:29:03+09
00000000-0000-0000-0000-000000000608_006827	00000000-0000-0000-0000-000000000608	6827	0.5	2005-05-31 15:07:28+09
00000000-0000-0000-0000-000000000608_006857	00000000-0000-0000-0000-000000000608	6857	2.5	2005-05-29 12:24:18+09
00000000-0000-0000-0000-000000000608_006863	00000000-0000-0000-0000-000000000608	6863	4.5	2005-05-30 08:14:36+09
00000000-0000-0000-0000-000000000608_006868	00000000-0000-0000-0000-000000000608	6868	2	2005-05-29 12:24:27+09
00000000-0000-0000-0000-000000000608_006870	00000000-0000-0000-0000-000000000608	6870	3	2005-05-30 08:06:30+09
00000000-0000-0000-0000-000000000608_006874	00000000-0000-0000-0000-000000000608	6874	4	2007-09-11 09:38:59+09
00000000-0000-0000-0000-000000000608_006879	00000000-0000-0000-0000-000000000608	6879	4	2005-05-27 11:46:14+09
00000000-0000-0000-0000-000000000608_006888	00000000-0000-0000-0000-000000000608	6888	1.5	2005-06-02 10:17:25+09
00000000-0000-0000-0000-000000000608_006893	00000000-0000-0000-0000-000000000608	6893	4.5	2006-05-17 00:54:38+09
00000000-0000-0000-0000-000000000608_006934	00000000-0000-0000-0000-000000000608	6934	5	2005-05-31 10:35:55+09
00000000-0000-0000-0000-000000000608_006936	00000000-0000-0000-0000-000000000608	6936	4	2005-05-31 11:30:34+09
00000000-0000-0000-0000-000000000608_006953	00000000-0000-0000-0000-000000000608	6953	2.5	2005-05-30 08:07:25+09
00000000-0000-0000-0000-000000000608_006957	00000000-0000-0000-0000-000000000608	6957	4	2005-05-29 12:20:13+09
00000000-0000-0000-0000-000000000608_006979	00000000-0000-0000-0000-000000000608	6979	3	2005-05-27 11:51:17+09
00000000-0000-0000-0000-000000000608_007004	00000000-0000-0000-0000-000000000608	7004	0.5	2005-05-31 11:24:12+09
00000000-0000-0000-0000-000000000608_007076	00000000-0000-0000-0000-000000000608	7076	4	2005-05-31 10:34:30+09
00000000-0000-0000-0000-000000000608_007090	00000000-0000-0000-0000-000000000608	7090	4	2006-05-17 00:54:34+09
00000000-0000-0000-0000-000000000608_007137	00000000-0000-0000-0000-000000000608	7137	4	2005-05-31 07:16:23+09
00000000-0000-0000-0000-000000000608_007143	00000000-0000-0000-0000-000000000608	7143	4	2005-05-27 11:46:36+09
00000000-0000-0000-0000-000000000608_007147	00000000-0000-0000-0000-000000000608	7147	4	2005-05-29 12:17:31+09
00000000-0000-0000-0000-000000000608_007153	00000000-0000-0000-0000-000000000608	7153	4	2005-05-27 11:55:52+09
00000000-0000-0000-0000-000000000608_007158	00000000-0000-0000-0000-000000000608	7158	3.5	2005-05-31 10:32:27+09
00000000-0000-0000-0000-000000000608_007163	00000000-0000-0000-0000-000000000608	7163	4	2006-05-17 00:55:04+09
00000000-0000-0000-0000-000000000608_007254	00000000-0000-0000-0000-000000000608	7254	4	2005-05-27 11:54:27+09
00000000-0000-0000-0000-000000000608_007324	00000000-0000-0000-0000-000000000608	7324	4	2005-05-31 10:30:04+09
00000000-0000-0000-0000-000000000608_007325	00000000-0000-0000-0000-000000000608	7325	4	2005-05-31 11:23:54+09
00000000-0000-0000-0000-000000000608_007346	00000000-0000-0000-0000-000000000608	7346	4.5	2006-05-17 00:54:24+09
00000000-0000-0000-0000-000000000608_007347	00000000-0000-0000-0000-000000000608	7347	4	2005-06-02 10:17:04+09
00000000-0000-0000-0000-000000000608_007360	00000000-0000-0000-0000-000000000608	7360	4	2005-05-29 12:21:55+09
00000000-0000-0000-0000-000000000608_007361	00000000-0000-0000-0000-000000000608	7361	4.5	2006-05-17 00:54:06+09
00000000-0000-0000-0000-000000000608_007373	00000000-0000-0000-0000-000000000608	7373	5	2005-05-31 10:29:56+09
00000000-0000-0000-0000-000000000608_007377	00000000-0000-0000-0000-000000000608	7377	3.5	2005-05-31 10:33:12+09
00000000-0000-0000-0000-000000000608_007438	00000000-0000-0000-0000-000000000608	7438	4	2007-09-11 09:38:57+09
00000000-0000-0000-0000-000000000608_007439	00000000-0000-0000-0000-000000000608	7439	5	2005-05-31 10:41:29+09
00000000-0000-0000-0000-000000000608_007445	00000000-0000-0000-0000-000000000608	7445	4.5	2005-05-27 11:48:29+09
00000000-0000-0000-0000-000000000608_007451	00000000-0000-0000-0000-000000000608	7451	3.5	2005-05-31 10:28:01+09
00000000-0000-0000-0000-000000000608_007701	00000000-0000-0000-0000-000000000608	7701	1	2005-05-31 15:07:57+09
00000000-0000-0000-0000-000000000608_007773	00000000-0000-0000-0000-000000000608	7773	4	2005-06-03 05:32:01+09
00000000-0000-0000-0000-000000000608_008132	00000000-0000-0000-0000-000000000608	8132	4.5	2007-09-11 09:39:28+09
00000000-0000-0000-0000-000000000608_008360	00000000-0000-0000-0000-000000000608	8360	4.5	2005-05-30 08:14:27+09
00000000-0000-0000-0000-000000000608_008361	00000000-0000-0000-0000-000000000608	8361	4	2005-05-31 11:26:52+09
00000000-0000-0000-0000-000000000608_008366	00000000-0000-0000-0000-000000000608	8366	4	2005-05-29 12:22:17+09
00000000-0000-0000-0000-000000000608_008368	00000000-0000-0000-0000-000000000608	8368	4	2005-05-27 11:50:41+09
00000000-0000-0000-0000-000000000608_008371	00000000-0000-0000-0000-000000000608	8371	4.5	2005-05-31 10:45:48+09
00000000-0000-0000-0000-000000000608_008376	00000000-0000-0000-0000-000000000608	8376	3	2005-05-31 10:29:37+09
00000000-0000-0000-0000-000000000608_008464	00000000-0000-0000-0000-000000000608	8464	3.5	2005-05-29 12:17:41+09
00000000-0000-0000-0000-000000000608_008528	00000000-0000-0000-0000-000000000608	8528	3.5	2005-05-31 10:29:30+09
00000000-0000-0000-0000-000000000608_008529	00000000-0000-0000-0000-000000000608	8529	2.5	2005-05-31 10:28:27+09
00000000-0000-0000-0000-000000000608_008622	00000000-0000-0000-0000-000000000608	8622	3	2005-05-31 07:21:09+09
00000000-0000-0000-0000-000000000608_008636	00000000-0000-0000-0000-000000000608	8636	3.5	2005-05-27 11:50:25+09
00000000-0000-0000-0000-000000000608_008644	00000000-0000-0000-0000-000000000608	8644	4.5	2005-05-29 12:23:13+09
00000000-0000-0000-0000-000000000608_008665	00000000-0000-0000-0000-000000000608	8665	4	2006-05-17 00:53:30+09
00000000-0000-0000-0000-000000000608_008667	00000000-0000-0000-0000-000000000608	8667	3.5	2005-05-31 07:19:10+09
00000000-0000-0000-0000-000000000608_008781	00000000-0000-0000-0000-000000000608	8781	3.5	2005-05-31 10:29:22+09
00000000-0000-0000-0000-000000000608_008783	00000000-0000-0000-0000-000000000608	8783	3.5	2005-05-31 10:38:45+09
00000000-0000-0000-0000-000000000608_008784	00000000-0000-0000-0000-000000000608	8784	4	2007-09-11 09:39:34+09
00000000-0000-0000-0000-000000000608_008798	00000000-0000-0000-0000-000000000608	8798	4	2006-05-17 00:53:48+09
00000000-0000-0000-0000-000000000608_008807	00000000-0000-0000-0000-000000000608	8807	4	2006-05-17 00:56:33+09
00000000-0000-0000-0000-000000000608_008810	00000000-0000-0000-0000-000000000608	8810	5	2005-05-30 10:14:07+09
00000000-0000-0000-0000-000000000608_008873	00000000-0000-0000-0000-000000000608	8873	3.5	2005-05-31 10:31:00+09
00000000-0000-0000-0000-000000000608_008874	00000000-0000-0000-0000-000000000608	8874	5	2005-05-31 07:14:57+09
00000000-0000-0000-0000-000000000608_008939	00000000-0000-0000-0000-000000000608	8939	4.5	2006-05-17 00:54:09+09
00000000-0000-0000-0000-000000000608_008957	00000000-0000-0000-0000-000000000608	8957	3.5	2005-05-31 07:15:18+09
00000000-0000-0000-0000-000000000608_008961	00000000-0000-0000-0000-000000000608	8961	4	2005-05-27 11:56:04+09
00000000-0000-0000-0000-000000000608_008966	00000000-0000-0000-0000-000000000608	8966	4	2005-05-29 12:19:57+09
00000000-0000-0000-0000-000000000608_008967	00000000-0000-0000-0000-000000000608	8967	3	2005-05-31 15:06:28+09
00000000-0000-0000-0000-000000000608_008970	00000000-0000-0000-0000-000000000608	8970	4.5	2005-05-29 12:23:07+09
00000000-0000-0000-0000-000000000608_008972	00000000-0000-0000-0000-000000000608	8972	4.5	2005-06-02 10:10:16+09
00000000-0000-0000-0000-000000000608_008983	00000000-0000-0000-0000-000000000608	8983	4	2005-05-30 08:06:55+09
00000000-0000-0000-0000-000000000608_008984	00000000-0000-0000-0000-000000000608	8984	4.5	2005-05-31 10:34:09+09
00000000-0000-0000-0000-000000000608_027706	00000000-0000-0000-0000-000000000608	27706	4	2005-05-27 11:50:37+09
00000000-0000-0000-0000-000000000608_027839	00000000-0000-0000-0000-000000000608	27839	3.5	2005-05-31 10:49:07+09
00000000-0000-0000-0000-000000000608_030810	00000000-0000-0000-0000-000000000608	30810	3	2005-05-30 08:07:09+09
00000000-0000-0000-0000-000000000608_030822	00000000-0000-0000-0000-000000000608	30822	4	2005-05-30 08:18:37+09
00000000-0000-0000-0000-000000000608_031221	00000000-0000-0000-0000-000000000608	31221	4	2005-05-31 10:48:41+09
00000000-0000-0000-0000-000000000608_031696	00000000-0000-0000-0000-000000000608	31696	5	2005-05-29 12:19:59+09
00000000-0000-0000-0000-000000000608_032029	00000000-0000-0000-0000-000000000608	32029	4	2006-05-13 22:37:50+09
00000000-0000-0000-0000-000000000608_032031	00000000-0000-0000-0000-000000000608	32031	4	2006-05-13 22:48:02+09
00000000-0000-0000-0000-000000000608_032302	00000000-0000-0000-0000-000000000608	32302	4	2006-05-17 00:54:50+09
00000000-0000-0000-0000-000000000608_032587	00000000-0000-0000-0000-000000000608	32587	5	2005-05-27 11:50:47+09
00000000-0000-0000-0000-000000000608_033437	00000000-0000-0000-0000-000000000608	33437	3.5	2007-09-10 08:31:19+09
00000000-0000-0000-0000-000000000608_033679	00000000-0000-0000-0000-000000000608	33679	4.5	2006-05-10 06:55:49+09
00000000-0000-0000-0000-000000000608_033725	00000000-0000-0000-0000-000000000608	33725	4	2006-05-10 06:40:48+09
00000000-0000-0000-0000-000000000608_034048	00000000-0000-0000-0000-000000000608	34048	4.5	2006-05-10 06:57:24+09
00000000-0000-0000-0000-000000000608_034319	00000000-0000-0000-0000-000000000608	34319	4	2006-05-10 06:22:40+09
00000000-0000-0000-0000-000000000608_034405	00000000-0000-0000-0000-000000000608	34405	4	2006-05-18 23:58:24+09
00000000-0000-0000-0000-000000000608_036708	00000000-0000-0000-0000-000000000608	36708	4	2007-09-10 08:30:46+09
00000000-0000-0000-0000-000000000608_037386	00000000-0000-0000-0000-000000000608	37386	4.5	2006-05-13 22:38:38+09
00000000-0000-0000-0000-000000000608_037830	00000000-0000-0000-0000-000000000608	37830	3	2006-05-12 00:51:59+09
00000000-0000-0000-0000-000000000608_040278	00000000-0000-0000-0000-000000000608	40278	4.5	2006-05-12 00:52:29+09
00000000-0000-0000-0000-000000000608_042738	00000000-0000-0000-0000-000000000608	42738	4	2006-05-17 00:47:10+09
00000000-0000-0000-0000-000000000608_043928	00000000-0000-0000-0000-000000000608	43928	2	2006-05-13 22:38:52+09
00000000-0000-0000-0000-000000000608_044191	00000000-0000-0000-0000-000000000608	44191	4	2006-05-18 23:57:56+09
00000000-0000-0000-0000-000000000608_044665	00000000-0000-0000-0000-000000000608	44665	4	2006-05-14 03:13:18+09
00000000-0000-0000-0000-000000000608_045499	00000000-0000-0000-0000-000000000608	45499	4	2007-09-10 08:34:18+09
00000000-0000-0000-0000-000000000608_049284	00000000-0000-0000-0000-000000000608	49284	3.5	2007-09-11 09:36:49+09
00000000-0000-0000-0000-000000000608_051255	00000000-0000-0000-0000-000000000608	51255	4.5	2007-09-12 11:24:54+09
00000000-0000-0000-0000-000000000608_051662	00000000-0000-0000-0000-000000000608	51662	5	2007-09-12 11:24:49+09
00000000-0000-0000-0000-000000000608_051903	00000000-0000-0000-0000-000000000608	51903	2.5	2007-09-11 11:28:56+09
00000000-0000-0000-0000-000000000608_051935	00000000-0000-0000-0000-000000000608	51935	4	2007-09-12 11:24:46+09
00000000-0000-0000-0000-000000000608_052245	00000000-0000-0000-0000-000000000608	52245	3	2007-09-12 11:25:17+09
00000000-0000-0000-0000-000000000608_053996	00000000-0000-0000-0000-000000000608	53996	5	2007-09-10 08:30:59+09
00000000-0000-0000-0000-000000000608_054503	00000000-0000-0000-0000-000000000608	54503	4.5	2007-09-10 05:12:05+09
00000000-0000-0000-0000-000000000609_000001	00000000-0000-0000-0000-000000000609	1	3	1996-11-06 04:10:25+09
00000000-0000-0000-0000-000000000609_000010	00000000-0000-0000-0000-000000000609	10	4	1996-11-06 04:08:57+09
00000000-0000-0000-0000-000000000609_000110	00000000-0000-0000-0000-000000000609	110	3	1996-11-06 04:09:50+09
00000000-0000-0000-0000-000000000609_000116	00000000-0000-0000-0000-000000000609	116	3	1996-11-06 04:10:25+09
00000000-0000-0000-0000-000000000609_000137	00000000-0000-0000-0000-000000000609	137	3	1996-11-06 04:10:54+09
00000000-0000-0000-0000-000000000609_000150	00000000-0000-0000-0000-000000000609	150	3	1996-11-06 04:06:42+09
00000000-0000-0000-0000-000000000609_000161	00000000-0000-0000-0000-000000000609	161	3	1996-11-06 04:08:57+09
00000000-0000-0000-0000-000000000609_000185	00000000-0000-0000-0000-000000000609	185	3	1996-11-06 04:08:57+09
00000000-0000-0000-0000-000000000609_000208	00000000-0000-0000-0000-000000000609	208	3	1996-11-06 04:08:57+09
00000000-0000-0000-0000-000000000609_000231	00000000-0000-0000-0000-000000000609	231	3	1996-11-06 04:07:49+09
00000000-0000-0000-0000-000000000609_000253	00000000-0000-0000-0000-000000000609	253	4	1996-11-06 04:09:50+09
00000000-0000-0000-0000-000000000609_000288	00000000-0000-0000-0000-000000000609	288	3	1996-11-06 04:09:50+09
00000000-0000-0000-0000-000000000609_000292	00000000-0000-0000-0000-000000000609	292	3	1996-11-06 04:08:27+09
00000000-0000-0000-0000-000000000609_000296	00000000-0000-0000-0000-000000000609	296	4	1996-11-06 04:06:42+09
00000000-0000-0000-0000-000000000609_000318	00000000-0000-0000-0000-000000000609	318	4	1996-11-06 04:08:27+09
00000000-0000-0000-0000-000000000609_000329	00000000-0000-0000-0000-000000000609	329	3	1996-11-06 04:08:27+09
00000000-0000-0000-0000-000000000609_000339	00000000-0000-0000-0000-000000000609	339	3	1996-11-06 04:08:57+09
00000000-0000-0000-0000-000000000609_000356	00000000-0000-0000-0000-000000000609	356	4	1996-11-06 04:07:49+09
00000000-0000-0000-0000-000000000609_000434	00000000-0000-0000-0000-000000000609	434	3	1996-11-06 04:08:27+09
